PLAYER_ID,PLAYER_NAME,TEAM,GP,TS_PCT,USG_PCT,ORTG,DRTG,NET_RATING,PACE,PIE,SEASON,PER,BPM,VORP,WS,WS_PER_48
203932,Aaron Gordon,DEN,68,0.617,0.206,123.0,110.9,12.1,100.16,0.112,2022-23,,,,,
1628988,Aaron Holiday,ATL,63,0.528,0.129,110.8,110.0,0.9,103.27,0.054,2022-23,,,,,
1630174,Aaron Nesmith,IND,73,0.566,0.168,113.8,118.5,-4.7,102.4,0.059,2022-23,,,,,
1630598,Aaron Wiggins,OKC,70,0.607,0.143,112.7,111.2,1.5,102.4,0.077,2022-23,,,,,
1629678,Admiral Schofield,ORL,37,0.587,0.139,104.7,113.0,-8.3,100.15,0.055,2022-23,,,,,
201143,Al Horford,BOS,63,0.631,0.119,118.9,111.1,7.8,99.72,0.095,2022-23,,,,,
202692,Alec Burks,DET,51,0.602,0.218,112.9,113.9,-1.0,103.25,0.109,2022-23,,,,,
1630197,Aleksej Pokusevski,OKC,34,0.522,0.179,105.6,118.3,-12.7,103.79,0.085,2022-23,,,,,
1627936,Alex Caruso,CHI,67,0.588,0.109,112.6,106.5,6.1,99.79,0.071,2022-23,,,,,
203458,Alex Len,SAC,26,0.58,0.132,106.6,100.0,6.6,108.5,0.075,2022-23,,,,,
1628993,Alize Johnson,SAS,4,0.509,0.145,111.1,92.1,19.0,102.45,0.07,2022-23,,,,,
1631214,Alondes Williams,BKN,1,0.0,0.143,83.3,136.4,-53.0,104.81,-0.108,2022-23,,,,,
1630578,Alperen Sengun,HOU,75,0.599,0.211,112.5,120.3,-7.8,99.97,0.125,2022-23,,,,,
1629599,Amir Coffey,LAC,50,0.498,0.128,104.2,113.1,-8.9,101.22,0.042,2022-23,,,,,
203083,Andre Drummond,CHI,67,0.606,0.196,108.7,106.0,2.6,101.72,0.156,2022-23,,,,,
2738,Andre Iguodala,GSW,8,0.521,0.089,116.7,104.7,12.0,108.74,0.052,2022-23,,,,,
1629614,Andrew Nembhard,IND,75,0.528,0.159,112.3,118.2,-5.9,102.78,0.068,2022-23,,,,,
203952,Andrew Wiggins,GSW,37,0.564,0.212,116.2,110.9,5.2,103.74,0.088,2022-23,,,,,
1629014,Anfernee Simons,POR,62,0.581,0.247,114.1,115.7,-1.6,99.22,0.097,2022-23,,,,,
203076,Anthony Davis,LAL,56,0.627,0.277,114.3,109.5,4.8,102.39,0.186,2022-23,,,,,
1630162,Anthony Edwards,MIN,79,0.564,0.292,113.8,111.9,1.9,101.77,0.125,2022-23,,,,,
1630264,Anthony Gill,WAS,59,0.604,0.116,109.5,110.4,-0.8,101.56,0.063,2022-23,,,,,
1630237,Anthony Lamb,GSW,62,0.61,0.136,112.5,110.8,1.7,102.55,0.073,2022-23,,,,,
1630559,Austin Reaves,LAL,64,0.687,0.154,115.4,110.5,4.9,103.38,0.1,2022-23,,,,,
203085,Austin Rivers,MIN,52,0.564,0.104,109.8,114.8,-4.9,102.46,0.05,2022-23,,,,,
1630245,Ayo Dosunmu,CHI,80,0.567,0.145,108.8,110.1,-1.3,100.78,0.065,2022-23,,,,,
1628389,Bam Adebayo,MIA,75,0.592,0.251,113.0,111.2,1.8,97.04,0.142,2022-23,,,,,
1627732,Ben Simmons,BKN,42,0.559,0.142,114.7,112.5,2.1,100.08,0.101,2022-23,,,,,
1631097,Bennedict Mathurin,IND,78,0.566,0.235,111.5,115.8,-4.3,103.25,0.087,2022-23,,,,,
202687,Bismack Biyombo,PHX,61,0.555,0.136,112.7,109.7,3.1,99.31,0.086,2022-23,,,,,
201933,Blake Griffin,BOS,41,0.59,0.125,116.5,106.6,9.9,99.86,0.086,2022-23,,,,,
1631104,Blake Wesley,SAS,37,0.393,0.18,103.3,116.7,-13.4,104.74,0.031,2022-23,,,,,
1626246,Boban Marjanovic,HOU,31,0.71,0.206,114.6,96.1,18.5,100.17,0.17,2022-23,,,,,
1626171,Bobby Portis,MIL,70,0.575,0.211,111.8,112.0,-0.1,102.34,0.138,2022-23,,,,,
203992,Bogdan Bogdanović,ATL,54,0.586,0.196,117.3,116.1,1.2,101.23,0.089,2022-23,,,,,
202711,Bojan Bogdanovic,DET,59,0.627,0.251,111.3,119.5,-8.2,101.18,0.116,2022-23,,,,,
1629626,Bol Bol,ORL,70,0.603,0.177,107.6,112.0,-4.4,100.95,0.114,2022-23,,,,,
1630538,Bones Hyland,LAC,56,0.535,0.271,112.7,118.0,-5.3,99.23,0.1,2022-23,,,,,
203078,Bradley Beal,WAS,50,0.593,0.288,116.6,115.9,0.7,97.94,0.129,2022-23,,,,,
1630527,Brandon Boston,LAC,22,0.515,0.237,106.8,114.5,-7.7,102.34,0.081,2022-23,,,,,
1629634,Brandon Clarke,MEM,56,0.681,0.174,109.0,108.3,0.7,104.0,0.134,2022-23,,,,,
1627742,Brandon Ingram,NOP,45,0.582,0.306,115.5,112.5,3.0,98.87,0.144,2022-23,,,,,
1630296,Braxton Key,DET,3,1.064,0.091,100.0,104.5,-4.5,110.77,0.189,2022-23,,,,,
201572,Brook Lopez,MIL,78,0.63,0.187,113.7,106.6,7.1,102.83,0.111,2022-23,,,,,
1628971,Bruce Brown,DEN,80,0.571,0.174,113.8,113.0,0.8,99.19,0.09,2022-23,,,,,
1628981,Bruno Fernando,ATL,39,0.571,0.159,105.1,114.0,-8.9,100.0,0.096,2022-23,,,,,
1631121,Bryce McGowens,CHA,46,0.519,0.147,102.6,112.3,-9.7,103.04,0.053,2022-23,,,,,
1627854,Bryn Forbes,MIN,25,0.497,0.155,107.8,116.2,-8.5,103.9,0.035,2022-23,,,,,
1631205,Buddy Boeheim,DET,10,0.287,0.131,105.9,103.2,2.7,99.57,-0.003,2022-23,,,,,
1627741,Buddy Hield,IND,80,0.614,0.205,114.4,116.3,-1.9,102.05,0.104,2022-23,,,,,
203468,CJ McCollum,NOP,75,0.541,0.26,114.5,113.5,1.1,99.6,0.11,2022-23,,,,,
1630595,Cade Cunningham,DET,12,0.492,0.287,111.2,117.3,-6.1,102.37,0.109,2022-23,,,,,
1631216,Caleb Houstan,ORL,51,0.508,0.107,107.6,112.9,-5.3,100.65,0.038,2022-23,,,,,
1628997,Caleb Martin,MIA,71,0.571,0.143,110.7,110.7,0.0,97.87,0.078,2022-23,,,,,
1629629,Cam Reddish,POR,40,0.561,0.166,108.9,117.8,-9.0,101.35,0.064,2022-23,,,,,
1630560,Cam Thomas,BKN,57,0.567,0.268,112.1,113.7,-1.6,100.71,0.102,2022-23,,,,,
1629661,Cameron Johnson,BKN,42,0.617,0.202,115.3,108.7,6.6,99.02,0.113,2022-23,,,,,
1626166,Cameron Payne,PHX,48,0.512,0.239,115.4,111.4,4.1,100.9,0.097,2022-23,,,,,
1627747,Caris LeVert,CLE,74,0.546,0.183,113.0,108.5,4.5,97.56,0.089,2022-23,,,,,
1630637,Carlik Jones,CHI,7,0.54,0.153,114.0,93.3,20.7,103.34,0.073,2022-23,,,,,
1626224,Cedi Osman,CLE,77,0.579,0.178,115.4,108.0,7.5,97.56,0.082,2022-23,,,,,
1628435,Chance Comanche,POR,1,0.518,0.14,95.6,163.6,-68.1,102.77,0.039,2022-23,,,,,
1629646,Charles Bassey,SAS,35,0.658,0.152,109.1,111.5,-2.4,103.25,0.121,2022-23,,,,,
1631320,Chima Moneke,SAC,2,0.347,0.25,72.2,129.4,-57.2,105.9,-0.105,2022-23,,,,,
1629002,Chimezie Metu,SAC,66,0.639,0.168,113.9,107.3,6.7,106.03,0.117,2022-23,,,,,
1628449,Chris Boucher,TOR,76,0.59,0.175,110.4,111.6,-1.3,98.49,0.112,2022-23,,,,,
1630537,Chris Duarte,IND,46,0.496,0.181,109.4,115.6,-6.2,102.61,0.061,2022-23,,,,,
101108,Chris Paul,PHX,59,0.555,0.195,114.9,112.5,2.3,97.76,0.133,2022-23,,,,,
1629735,Chris Silva,ATL,1,1.0,0.25,100.0,87.5,12.5,127.29,-0.095,2022-23,,,,,
1631128,Christian Braun,DEN,76,0.568,0.127,107.0,111.3,-4.3,99.87,0.067,2022-23,,,,,
1631132,Christian Koloko,TOR,58,0.517,0.1,112.7,103.7,9.0,100.54,0.046,2022-23,,,,,
1626174,Christian Wood,DAL,67,0.624,0.259,115.4,116.7,-1.3,97.15,0.144,2022-23,,,,,
1629643,Chuma Okeke,ORL,27,0.488,0.121,105.7,116.5,-10.8,100.31,0.063,2022-23,,,,,
203991,Clint Capela,ATL,65,0.656,0.151,115.3,116.4,-1.1,102.96,0.135,2022-23,,,,,
1629632,Coby White,CHI,74,0.572,0.17,114.0,110.1,4.0,100.99,0.088,2022-23,,,,,
1628998,Cody Martin,CHA,7,0.448,0.121,107.6,117.3,-9.7,104.1,0.052,2022-23,,,,,
203469,Cody Zeller,MIA,15,0.659,0.175,108.8,119.0,-10.3,98.83,0.093,2022-23,,,,,
1630175,Cole Anthony,ORL,60,0.57,0.209,112.4,112.5,-0.1,99.91,0.116,2022-23,,,,,
1631306,Cole Swider,LAL,7,0.5,0.089,116.5,113.2,3.3,106.18,0.055,2022-23,,,,,
1629012,Collin Sexton,UTA,48,0.616,0.23,116.4,116.3,0.1,102.3,0.097,2022-23,,,,,
1630557,Corey Kispert,WAS,74,0.657,0.139,112.4,115.6,-3.2,100.22,0.073,2022-23,,,,,
202709,Cory Joseph,DET,62,0.558,0.149,109.7,113.8,-4.1,99.47,0.087,2022-23,,,,,
1626156,D'Angelo Russell,LAL,71,0.605,0.225,113.6,112.1,1.5,101.24,0.115,2022-23,,,,,
1630227,Daishen Nix,HOU,57,0.447,0.149,106.2,114.4,-8.2,101.05,0.045,2022-23,,,,,
1630625,Dalano Banton,TOR,31,0.505,0.229,104.4,110.9,-6.5,101.15,0.095,2022-23,,,,,
1631207,Dalen Terry,CHI,38,0.523,0.173,104.8,101.5,3.3,102.64,0.091,2022-23,,,,,
1627745,Damian Jones,UTA,41,0.719,0.102,103.6,112.6,-9.0,104.87,0.081,2022-23,,,,,
203081,Damian Lillard,POR,58,0.645,0.331,119.5,117.4,2.1,99.78,0.173,2022-23,,,,,
1627814,Damion Lee,PHX,74,0.607,0.155,110.1,107.3,2.7,101.13,0.084,2022-23,,,,,
1629655,Daniel Gafford,WAS,78,0.739,0.146,111.7,114.3,-2.5,99.88,0.113,2022-23,,,,,
1628464,Daniel Theis,IND,7,0.497,0.201,107.3,115.5,-8.2,102.32,0.088,2022-23,,,,,
201980,Danny Green,CLE,11,0.617,0.187,104.5,110.0,-5.5,100.17,0.061,2022-23,,,,,
1627863,Danuel House Jr.,PHI,56,0.6,0.133,112.8,112.5,0.3,101.02,0.061,2022-23,,,,,
203967,Dario Saric,OKC,57,0.583,0.186,112.8,111.2,1.6,100.8,0.099,2022-23,,,,,
1629647,Darius Bazley,PHX,43,0.524,0.165,105.5,109.2,-3.6,101.93,0.088,2022-23,,,,,
1630620,Darius Days,HOU,4,0.582,0.21,109.4,109.6,-0.2,100.87,0.145,2022-23,,,,,
1629636,Darius Garland,CLE,69,0.587,0.262,116.9,108.8,8.0,97.1,0.13,2022-23,,,,,
1630561,David Duke Jr.,BKN,23,0.497,0.187,105.2,111.5,-6.3,102.09,0.05,2022-23,,,,,
1631223,David Roddy,MEM,70,0.519,0.163,110.6,112.5,-1.9,102.6,0.056,2022-23,,,,,
1630558,Davion Mitchell,SAC,80,0.545,0.14,114.4,111.8,2.7,102.04,0.061,2022-23,,,,,
202722,Davis Bertans,DAL,45,0.618,0.155,110.6,114.8,-4.3,100.33,0.069,2022-23,,,,,
1628432,Davon Reed,DEN,43,0.471,0.142,97.5,111.7,-14.1,102.29,0.046,2022-23,,,,,
1630549,Day'Ron Sharpe,BKN,48,0.581,0.173,110.3,119.0,-8.8,102.26,0.093,2022-23,,,,,
1628368,De'Aaron Fox,SAC,73,0.599,0.288,119.9,116.8,3.1,103.08,0.137,2022-23,,,,,
1629631,De'Andre Hunter,ATL,67,0.563,0.193,114.9,115.5,-0.6,102.79,0.069,2022-23,,,,,
1629001,De'Anthony Melton,PHI,77,0.566,0.162,115.5,112.8,2.7,97.76,0.079,2022-23,,,,,
201599,DeAndre Jordan,DEN,39,0.731,0.134,107.0,115.4,-8.4,100.16,0.107,2022-23,,,,,
201942,DeMar DeRozan,CHI,74,0.592,0.272,112.2,110.7,1.5,99.82,0.138,2022-23,,,,,
1629731,Dean Wade,CLE,44,0.55,0.1,109.7,103.2,6.5,98.09,0.061,2022-23,,,,,
1629028,Deandre Ayton,PHX,67,0.617,0.231,113.2,113.2,0.0,98.63,0.145,2022-23,,,,,
1627749,Dejounte Murray,ATL,74,0.54,0.239,114.3,115.4,-1.1,101.67,0.12,2022-23,,,,,
1626153,Delon Wright,WAS,50,0.581,0.125,114.1,110.9,3.2,99.45,0.107,2022-23,,,,,
1630166,Deni Avdija,WAS,76,0.535,0.165,113.3,114.1,-0.8,99.76,0.084,2022-23,,,,,
203471,Dennis Schröder,LAL,66,0.545,0.183,115.0,112.2,2.8,101.8,0.077,2022-23,,,,,
1628372,Dennis Smith Jr.,CHA,54,0.475,0.175,103.6,106.2,-2.6,102.11,0.09,2022-23,,,,,
1629126,Deonte Burton,SAC,2,0.0,0.133,164.3,112.5,51.8,110.8,-0.045,2022-23,,,,,
1631220,Dereon Seabron,NOP,5,0.4,0.156,116.0,79.2,36.8,101.38,0.011,2022-23,,,,,
1627884,Derrick Jones Jr.,CHI,64,0.597,0.138,112.8,106.0,6.7,101.46,0.077,2022-23,,,,,
201565,Derrick Rose,NYK,27,0.463,0.22,104.3,107.8,-3.5,103.78,0.076,2022-23,,,,,
1628401,Derrick White,BOS,82,0.604,0.174,118.2,107.2,11.0,99.87,0.1,2022-23,,,,,
1630217,Desmond Bane,MEM,58,0.606,0.252,116.4,107.4,9.0,103.27,0.131,2022-23,,,,,
1626164,Devin Booker,PHX,53,0.601,0.311,119.6,113.4,6.2,99.18,0.147,2022-23,,,,,
1630170,Devin Vassell,SAS,38,0.55,0.24,107.1,118.8,-11.7,103.67,0.108,2022-23,,,,,
1629653,Devon Dotson,WAS,6,0.15,0.102,101.8,107.5,-5.7,98.08,0.012,2022-23,,,,,
1628984,Devonte' Graham,SAS,73,0.552,0.165,107.5,113.7,-6.2,102.17,0.083,2022-23,,,,,
203473,Dewayne Dedmon,PHI,38,0.577,0.195,99.3,110.0,-10.6,102.48,0.104,2022-23,,,,,
1628415,Dillon Brooks,MEM,73,0.494,0.214,113.4,108.5,4.9,101.92,0.06,2022-23,,,,,
1627734,Domantas Sabonis,SAC,79,0.668,0.213,120.7,116.8,3.9,100.46,0.161,2022-23,,,,,
1631230,Dominick Barlow,SAS,28,0.567,0.107,105.2,115.9,-10.7,105.11,0.064,2022-23,,,,,
1628378,Donovan Mitchell,CLE,68,0.614,0.31,116.3,110.4,5.9,96.89,0.149,2022-23,,,,,
1631495,Donovan Williams,ATL,2,0.4,0.385,120.0,60.0,60.0,112.94,0.162,2022-23,,,,,
1628978,Donte DiVincenzo,GSW,72,0.593,0.146,113.5,110.6,2.9,104.2,0.092,2022-23,,,,,
1627827,Dorian Finney-Smith,BKN,66,0.523,0.129,114.0,114.3,-0.3,96.9,0.056,2022-23,,,,,
203926,Doug McDermott,SAS,64,0.59,0.186,108.7,118.4,-9.7,104.39,0.071,2022-23,,,,,
203110,Draymond Green,GSW,73,0.592,0.129,116.2,109.2,7.0,104.05,0.1,2022-23,,,,,
1629234,Drew Eubanks,POR,78,0.666,0.122,113.0,117.1,-4.1,100.32,0.098,2022-23,,,,,
1630696,Dru Smith,BKN,15,0.475,0.133,100.3,109.1,-8.8,100.44,0.076,2022-23,,,,,
1630613,Duane Washington Jr.,NYK,31,0.458,0.298,107.4,107.9,-0.5,102.14,0.08,2022-23,,,,,
1629130,Duncan Robinson,MIA,42,0.534,0.172,108.8,113.8,-5.0,98.82,0.049,2022-23,,,,,
203939,Dwight Powell,DAL,76,0.738,0.123,119.4,113.2,6.2,97.73,0.078,2022-23,,,,,
1629685,Dylan Windler,CLE,3,0.833,0.182,94.4,90.0,4.4,87.83,0.161,2022-23,,,,,
1630700,Dyson Daniels,NOP,59,0.503,0.113,107.1,106.7,0.4,103.17,0.068,2022-23,,,,,
1628410,Edmond Sumner,BKN,53,0.597,0.209,111.7,110.1,1.7,102.99,0.088,2022-23,,,,,
201569,Eric Gordon,LAC,69,0.587,0.171,110.6,116.4,-5.8,102.17,0.078,2022-23,,,,,
1630647,Eugene Omoruyi,DET,40,0.533,0.192,111.2,113.1,-1.9,99.3,0.06,2022-23,,,,,
203095,Evan Fournier,NYK,27,0.471,0.179,109.1,113.8,-4.7,100.46,0.046,2022-23,,,,,
1630596,Evan Mobley,CLE,79,0.591,0.199,115.5,109.0,6.5,97.02,0.124,2022-23,,,,,
1630267,Facundo Campazzo,DAL,8,0.36,0.144,100.0,89.0,11.0,99.84,0.068,2022-23,,,,,
1628402,Frank Jackson,PHX,1,0.0,0.25,100.0,122.2,-22.2,85.54,-0.026,2022-23,,,,,
1626163,Frank Kaminsky,HOU,36,0.635,0.146,109.4,111.3,-1.9,102.08,0.107,2022-23,,,,,
1628373,Frank Ntilikina,DAL,47,0.461,0.125,113.5,108.4,5.1,101.67,0.033,2022-23,,,,,
1630532,Franz Wagner,ORL,80,0.589,0.23,111.3,110.1,1.2,101.14,0.11,2022-23,,,,,
1627832,Fred VanVleet,TOR,69,0.54,0.225,116.1,112.8,3.3,98.23,0.113,2022-23,,,,,
1627788,Furkan Korkmaz,PHI,37,0.552,0.176,105.0,103.7,1.4,103.06,0.073,2022-23,,,,,
1629216,Gabe Vincent,MIA,68,0.533,0.17,111.0,111.7,-0.7,98.16,0.058,2022-23,,,,,
1628221,Gabe York,IND,3,0.548,0.173,127.7,110.3,17.4,101.02,0.073,2022-23,,,,,
202066,Garrett Temple,NOP,25,0.535,0.123,100.3,105.5,-5.3,107.38,0.061,2022-23,,,,,
1629726,Garrison Mathews,ATL,54,0.573,0.139,103.1,109.5,-6.4,101.98,0.064,2022-23,,,,,
203914,Gary Harris,ORL,48,0.62,0.125,113.0,115.8,-2.8,100.45,0.058,2022-23,,,,,
1627780,Gary Payton II,GSW,22,0.701,0.101,123.7,118.3,5.4,99.76,0.076,2022-23,,,,,
1629018,Gary Trent Jr.,TOR,66,0.56,0.209,111.8,113.8,-2.1,99.89,0.091,2022-23,,,,,
201588,George Hill,IND,46,0.61,0.11,108.8,106.9,1.9,102.27,0.079,2022-23,,,,,
1627777,Georges Niang,PHI,78,0.61,0.162,112.5,111.1,1.3,100.5,0.072,2022-23,,,,,
203507,Giannis Antetokounmpo,MIL,63,0.605,0.373,116.4,109.2,7.2,103.63,0.204,2022-23,,,,,
1629048,Goga Bitadze,ORL,38,0.582,0.147,109.2,105.4,3.7,100.3,0.105,2022-23,,,,,
201609,Goran Dragic,MIL,58,0.514,0.198,111.6,112.2,-0.6,103.2,0.073,2022-23,,,,,
202330,Gordon Hayward,CHA,50,0.563,0.196,108.4,111.7,-3.3,103.01,0.101,2022-23,,,,,
203476,Gorgui Dieng,SAS,31,0.493,0.177,99.6,118.2,-18.6,103.07,0.076,2022-23,,,,,
1629684,Grant Williams,BOS,79,0.605,0.128,114.9,109.0,5.9,99.67,0.069,2022-23,,,,,
1628960,Grayson Allen,MIL,72,0.612,0.143,113.9,109.1,4.9,102.56,0.078,2022-23,,,,,
1630535,Greg Brown III,POR,16,0.421,0.17,89.2,92.6,-3.4,104.67,0.047,2022-23,,,,,
1628977,Hamidou Diallo,DET,56,0.593,0.21,108.9,109.5,-0.6,103.05,0.1,2022-23,,,,,
203084,Harrison Barnes,SAC,82,0.632,0.168,120.0,115.2,4.8,101.7,0.088,2022-23,,,,,
1629312,Haywood Highsmith,MIA,54,0.517,0.121,104.8,110.0,-5.2,98.29,0.058,2022-23,,,,,
1630529,Herbert Jones,NOP,66,0.567,0.144,115.8,111.8,3.9,99.3,0.068,2022-23,,,,,
1630193,Immanuel Quickley,NYK,81,0.578,0.203,114.3,108.1,6.2,98.08,0.118,2022-23,,,,,
1630171,Isaac Okoro,CLE,76,0.614,0.117,114.5,109.0,5.4,98.32,0.06,2022-23,,,,,
1628392,Isaiah Hartenstein,NYK,82,0.567,0.107,114.6,110.2,4.4,100.25,0.087,2022-23,,,,,
1630543,Isaiah Jackson,IND,63,0.595,0.165,109.5,115.2,-5.6,104.33,0.093,2022-23,,,,,
1630198,Isaiah Joe,OKC,73,0.626,0.17,117.3,112.2,5.1,103.42,0.093,2022-23,,,,,
1630587,Isaiah Livers,DET,52,0.567,0.117,107.9,115.6,-7.8,99.5,0.053,2022-23,,,,,
1630600,Isaiah Mobley,CLE,12,0.521,0.166,105.9,86.1,19.8,97.72,0.111,2022-23,,,,,
1629676,Isaiah Roby,NYK,42,0.497,0.173,102.5,112.9,-10.4,104.03,0.07,2022-23,,,,,
1630191,Isaiah Stewart,DET,50,0.56,0.17,108.9,116.9,-8.0,101.24,0.091,2022-23,,,,,
1630225,Isaiah Todd,WAS,6,0.226,0.143,97.1,103.7,-6.7,105.54,0.012,2022-23,,,,,
202397,Ish Smith,DEN,43,0.407,0.187,102.3,107.5,-5.3,101.21,0.072,2022-23,,,,,
1630688,Ish Wainright,PHX,60,0.522,0.117,112.7,106.6,6.1,101.42,0.051,2022-23,,,,,
1627826,Ivica Zubac,LAC,76,0.661,0.149,112.8,113.4,-0.6,98.37,0.109,2022-23,,,,,
1631120,JD Davison,BOS,12,0.478,0.157,102.9,108.7,-5.8,101.54,0.069,2022-23,,,,,
1630550,JT Thor,CHA,69,0.506,0.13,102.7,110.2,-7.5,102.44,0.051,2022-23,,,,,
1629630,Ja Morant,MEM,61,0.557,0.338,115.8,108.5,7.3,102.51,0.175,2022-23,,,,,
203210,JaMychal Green,GSW,57,0.65,0.169,108.3,116.4,-8.2,105.25,0.097,2022-23,,,,,
201580,JaVale McGee,DAL,42,0.65,0.214,106.1,113.4,-7.3,102.22,0.105,2022-23,,,,,
1631095,Jabari Smith Jr.,HOU,79,0.514,0.183,109.1,120.4,-11.3,100.35,0.077,2022-23,,,,,
1631133,Jabari Walker,POR,56,0.496,0.164,104.8,113.8,-9.0,103.03,0.06,2022-23,,,,,
1631298,Jack White,DEN,17,0.517,0.133,90.4,104.5,-14.1,97.41,0.087,2022-23,,,,,
1631367,Jacob Gilyard,MEM,1,0.5,0.052,101.1,116.1,-14.9,102.39,0.056,2022-23,,,,,
1630702,Jaden Hardy,DAL,48,0.571,0.248,112.5,115.6,-3.1,101.37,0.09,2022-23,,,,,
1631093,Jaden Ivey,DET,74,0.528,0.251,107.1,120.1,-13.0,100.5,0.081,2022-23,,,,,
1630183,Jaden McDaniels,MIN,79,0.611,0.156,113.6,111.6,2.0,101.2,0.069,2022-23,,,,,
1630531,Jaden Springer,PHI,16,0.545,0.188,108.8,110.9,-2.1,104.05,0.085,2022-23,,,,,
203109,Jae Crowder,MIL,18,0.624,0.125,111.0,111.8,-0.8,104.63,0.096,2022-23,,,,,
1630256,Jae'Sean Tate,HOU,31,0.546,0.178,107.5,114.8,-7.3,101.14,0.076,2022-23,,,,,
1631222,Jake LaRavia,MEM,35,0.531,0.117,106.4,113.9,-7.6,102.42,0.04,2022-23,,,,,
1627751,Jakob Poeltl,TOR,72,0.635,0.18,112.4,115.5,-3.1,100.54,0.13,2022-23,,,,,
1628973,Jalen Brunson,NYK,68,0.597,0.266,119.2,117.1,2.1,97.64,0.138,2022-23,,,,,
1631105,Jalen Duren,DET,67,0.655,0.139,108.0,116.2,-8.3,100.27,0.116,2022-23,,,,,
1630224,Jalen Green,HOU,76,0.538,0.274,111.2,120.0,-8.7,100.64,0.096,2022-23,,,,,
1630552,Jalen Johnson,ATL,70,0.554,0.156,111.1,110.8,0.3,103.32,0.099,2022-23,,,,,
1629667,Jalen McDaniels,PHI,80,0.557,0.165,110.5,113.9,-3.4,102.48,0.08,2022-23,,,,,
1630188,Jalen Smith,IND,68,0.565,0.201,111.4,115.3,-3.8,103.54,0.099,2022-23,,,,,
1630591,Jalen Suggs,ORL,53,0.528,0.196,109.7,111.0,-1.3,101.73,0.077,2022-23,,,,,
1631114,Jalen Williams,OKC,75,0.601,0.18,111.6,112.6,-1.0,103.46,0.102,2022-23,,,,,
1631288,Jamal Cain,MIA,18,0.647,0.139,108.0,102.5,5.5,102.78,0.114,2022-23,,,,,
1627750,Jamal Murray,DEN,65,0.571,0.256,118.9,112.5,6.4,99.13,0.121,2022-23,,,,,
1631123,Jamaree Bouyea,MIA,5,0.504,0.12,106.5,119.7,-13.2,93.57,0.039,2022-23,,,,,
1630547,James Bouknight,CHA,34,0.463,0.192,102.6,110.9,-8.3,102.25,0.05,2022-23,,,,,
201935,James Harden,PHI,58,0.607,0.247,119.4,113.3,6.1,96.11,0.159,2022-23,,,,,
201949,James Johnson,IND,18,0.486,0.152,102.8,103.9,-1.1,104.51,0.055,2022-23,,,,,
1630164,James Wiseman,DET,45,0.589,0.212,104.7,121.9,-17.2,101.29,0.104,2022-23,,,,,
1630215,Jared Butler,OKC,6,0.578,0.208,106.2,103.6,2.6,102.55,0.085,2022-23,,,,,
1631197,Jared Rhoden,DET,14,0.482,0.106,114.9,110.6,4.3,98.85,0.041,2022-23,,,,,
1628991,Jaren Jackson Jr.,MEM,63,0.613,0.243,116.4,106.6,9.8,103.3,0.125,2022-23,,,,,
1629020,Jarred Vanderbilt,LAL,78,0.604,0.136,114.7,116.2,-1.5,101.21,0.105,2022-23,,,,,
1629714,Jarrell Brantley,UTA,4,0.739,0.172,111.1,94.9,16.2,98.59,0.134,2022-23,,,,,
1628386,Jarrett Allen,CLE,68,0.67,0.162,116.5,108.8,7.7,96.62,0.134,2022-23,,,,,
1629633,Jarrett Culver,ATL,10,0.452,0.164,108.5,114.1,-5.7,103.8,0.068,2022-23,,,,,
1630554,Jason Preston,LAC,14,0.489,0.166,110.0,111.6,-1.6,102.38,0.094,2022-23,,,,,
1629750,Javonte Green,CHI,32,0.646,0.128,112.4,106.5,5.9,102.3,0.082,2022-23,,,,,
1629637,Jaxson Hayes,NOP,47,0.605,0.149,103.4,108.8,-5.4,102.29,0.09,2022-23,,,,,
1630643,Jay Huff,WAS,7,0.796,0.155,117.5,118.5,-1.1,108.2,0.116,2022-23,,,,,
1630206,Jay Scrubb,ORL,2,0.825,0.151,98.5,127.0,-28.5,102.0,0.104,2022-23,,,,,
1627759,Jaylen Brown,BOS,67,0.581,0.307,116.6,111.2,5.4,100.51,0.132,2022-23,,,,,
1629669,Jaylen Nowell,MIN,65,0.527,0.238,111.2,111.3,0.0,105.04,0.095,2022-23,,,,,
1631119,Jaylin Williams,OKC,49,0.559,0.133,111.1,115.7,-4.6,102.18,0.08,2022-23,,,,,
1628369,Jayson Tatum,BOS,74,0.607,0.319,119.2,110.8,8.5,99.76,0.167,2022-23,,,,,
1630288,Jeff Dowtin Jr.,TOR,25,0.5,0.106,112.7,113.3,-0.6,96.95,0.067,2022-23,,,,,
201145,Jeff Green,DEN,56,0.576,0.167,107.1,115.0,-8.0,99.38,0.071,2022-23,,,,,
203924,Jerami Grant,POR,63,0.606,0.227,116.1,117.3,-1.2,99.08,0.099,2022-23,,,,,
1630526,Jeremiah Robinson-Earl,OKC,43,0.548,0.143,112.9,113.8,-0.9,103.67,0.076,2022-23,,,,,
1631110,Jeremy Sochan,SAS,56,0.509,0.195,110.6,117.6,-7.0,102.37,0.074,2022-23,,,,,
1630579,Jericho Sims,NYK,52,0.78,0.074,108.1,114.9,-6.7,97.31,0.086,2022-23,,,,,
1628975,Jevon Carter,MIL,81,0.56,0.149,109.2,107.2,1.9,102.73,0.073,2022-23,,,,,
202710,Jimmy Butler III,MIA,64,0.647,0.248,114.9,113.7,1.2,97.02,0.177,2022-23,,,,,
